ureC,ureB,ureA,urease_accessory_count,CA_any,CA_alpha,CA_beta,CA_gamma,urease_core_complete,urease_operon_single_contig,ureC_plus_CA_single_contig,MICP_gene_complete,cluster_rep,catalog,Lineage,Genome_type,Completeness,Contamination
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290226,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp902774995,MAG,88.11,0.81
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290227,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__,MAG,90.1,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290230,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp902799345,MAG,92.78,0.54
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290231,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp002394305,MAG,88.69,1.05
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290237,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,MAG,88.19,4.52
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290238,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1179;s__UBA1179 sp902798685,MAG,88.97,4.45
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290242,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp902761695,MAG,85.98,4.36
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290244,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG11200;s__RUG11200 sp902766825,MAG,96.48,0.06
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290245,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-603;s__CAG-603 sp902767015,MAG,98.57,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290251,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ISDg;s__,MAG,84.69,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290252,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902774055,MAG,94.06,0.5
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000290253,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp902796865,MAG,88.4,0.97
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290254,cow-rumen,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__UBA1367;s__UBA1367 sp902790135,MAG,98.57,0.81
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290255,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__,MAG,93.33,1.33
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290258,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp902775135,MAG,97.31,1.08
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290259,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1206;s__UBA1206 sp902772845,MAG,89.3,0.89
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290262,cow-rumen,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp902800055,MAG,83.75,2.03
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290263,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900317525,MAG,93.12,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290269,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__UBA7584;s__,MAG,84.58,0.0
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290270,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902803475,MAG,90.83,1.42
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290271,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__UMGS1865 sp902795355,MAG,95.75,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290275,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__,MAG,90.26,0.95
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290276,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA1259;s__,MAG,85.33,1.49
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290282,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA4285;s__UBA4285 sp002394965,MAG,80.4,2.01
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000290283,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__GCA-900199385;s__GCA-900199385 sp902764875,MAG,91.7,0.93
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290285,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp002310075,MAG,95.43,0.54
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290286,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp902773065,MAG,89.86,2.01
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290288,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA636;s__UBA636 sp902803055,MAG,87.48,4.52
1,0,0,0,1,0,1,1,0,0,1,0,MGYG000290290,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868;s__UBA2868 sp902779305,MAG,93.68,2.49
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290291,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900318685,MAG,98.41,0.46
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290293,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902796385,MAG,88.13,0.81
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290295,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__,MAG,82.97,0.45
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290296,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp902797265,MAG,86.87,2.25
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290298,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762;s__RUG762 sp900317765,MAG,92.72,1.48
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000290299,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__,MAG,80.62,3.02
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290300,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902785825,MAG,96.27,0.48
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290301,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11;s__,MAG,81.0,1.19
1,0,0,0,1,0,0,1,0,0,1,0,MGYG000290303,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__,MAG,90.83,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290304,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__SFFH01;s__SFFH01 sp902781095,MAG,90.32,0.81
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290306,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella ruminicola_C,MAG,80.52,2.59
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290307,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__UBA2813;s__,MAG,87.11,0.85
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290309,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__,MAG,80.7,0.18
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290310,cow-rumen,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter succinogenes_L,MAG,93.84,2.21
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290311,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__,MAG,83.07,0.63
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290313,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__,MAG,86.81,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290314,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3774;s__UBA3774 sp902783095,MAG,83.68,2.13
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290318,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D sp902797485,MAG,91.45,1.29
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290321,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902803715,MAG,90.32,0.95
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290323,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__RUG841;s__RUG841 sp902783835,MAG,90.31,0.85
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290328,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__Rs-D84 sp002371155,MAG,85.53,1.1
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290329,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG306;s__RUG306 sp900317755,MAG,93.61,0.0
1,0,0,0,1,0,1,1,0,0,1,0,MGYG000290330,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__,MAG,91.03,2.71
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290332,cow-rumen,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__,MAG,82.96,2.59
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290333,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus pleomorphus,MAG,95.79,0.38
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290335,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900315815,MAG,97.2,0.67
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000290339,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900316335,MAG,93.74,0.0
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290341,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_R;s__Clostridium_R sp900321915,MAG,83.47,3.97
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290343,cow-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_B;s__Methanobrevibacter_B sp900314605,MAG,99.2,0.8
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290347,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__,MAG,84.92,1.68
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290348,cow-rumen,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella umbonata_A,MAG,92.18,1.08
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290349,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ISDg;s__ISDg sp902783725,MAG,81.91,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290352,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900318395,MAG,92.52,1.91
1,1,1,4,1,0,0,1,1,1,0,1,MGYG000290353,cow-rumen,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp002449335,MAG,96.8,0.59
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290354,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1066;s__UBA1066 sp902803245,MAG,86.74,2.54
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000290355,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900317425,MAG,93.96,0.67
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290362,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Firm-04;s__,MAG,94.15,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290364,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900315565,MAG,97.04,0.12
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290365,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UMGS1217;s__UMGS1217 sp902766135,MAG,81.97,1.12
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290369,cow-rumen,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp902803135,MAG,80.54,4.25
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290370,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA2862;s__UBA2862 sp902799045,MAG,92.88,4.3
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290371,cow-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp900313645,MAG,81.1,4.4
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290377,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp902783545,MAG,81.97,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290378,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp902778935,MAG,93.69,0.54
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290379,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__,MAG,88.6,1.08
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290383,cow-rumen,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA3636;g__UBA3636;s__,MAG,84.47,3.85
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290384,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG099;s__RUG099 sp902786855,MAG,98.69,0.71
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290386,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__RUG210;s__RUG210 sp902796835,MAG,94.52,0.37
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000290388,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__JAAYDH01;s__,MAG,83.6,0.05
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290389,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2856;s__UBA2856 sp902801515,MAG,97.47,0.79
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290392,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp902794075,MAG,83.99,3.53
1,1,1,4,1,0,1,1,1,1,0,1,MGYG000290394,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2912;s__UBA2912 sp900317095,MAG,98.94,0.0
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290397,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002392835,MAG,86.42,3.29
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290398,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902778105,MAG,90.57,0.48
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290400,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Ga6A1;s__,MAG,94.63,3.35
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290401,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp902763535,MAG,98.92,1.08
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290402,cow-rumen,d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__,MAG,85.99,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290403,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp902778925,MAG,87.63,0.43
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290404,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp900318465,MAG,91.65,1.79
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290405,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia timonensis,MAG,99.05,1.27
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290406,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900318955,MAG,92.14,0.5
1,0,0,0,0,0,0,0,0,0,0,0,MGYG000290409,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__,MAG,91.95,0.67
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290410,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1712;s__UBA1712 sp902789785,MAG,88.35,2.15
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290411,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp902792815,MAG,91.65,0.48
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290412,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__RUG410;s__RUG410 sp902796625,MAG,86.8,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290414,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900316835,MAG,94.53,0.88
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290415,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnobacterium;s__Lachnobacterium bovis,MAG,97.1,0.81
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290416,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902774725,MAG,92.33,1.34
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290420,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp900320595,MAG,88.59,1.92
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290421,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans;s__,MAG,83.52,1.42
1,0,0,0,1,0,1,1,0,0,0,0,MGYG000290424,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp902767155,MAG,95.94,2.35
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290425,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__UBA1254;s__UBA1254 sp902797315,MAG,90.26,3.23
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290426,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902795605,MAG,90.85,4.26
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290427,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG626;s__,MAG,83.8,1.34
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290430,cow-rumen,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum;s__Succiniclasticum sp900314855,MAG,98.14,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290431,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp902782465,MAG,93.4,1.26
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290432,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2922;s__UBA2922 sp900313925,MAG,93.62,0.67
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290433,cow-rumen,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__RUG13091;s__RUG13091 sp902785645,MAG,92.88,2.81
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290435,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp902802815,MAG,91.52,0.56
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290438,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__UBA1232;s__,MAG,89.14,0.0
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290439,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E sp900319615,MAG,98.66,0.67
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290441,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__,MAG,95.17,3.89
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290444,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA1242;g__UBA7867;s__,MAG,89.33,2.25
1,0,0,0,1,0,0,1,0,0,0,0,MGYG000290446,cow-rumen,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp900319455,MAG,97.72,0.0
0,0,0,0,1,0,1,1,0,0,0,0,MGYG000290447,cow-rumen,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter sp902769175,MAG,91.36,1.87
0,0,0,0,1,0,0,1,0,0,0,0,MGYG000290449,cow-rumen,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__,MAG,91.49,0.25
0,0,0,0,0,0,0,0,0,0,0,0,MGYG000290450,cow-rumen,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__Rs-D84 sp902776515,MAG,85.35,2.38
